[9, 7, 6, 5, 3, 3, 1; 17]
[10, 8, 7, 4, 4, 2, 1; 12]
[13, 8, 7, 4, 4, 2, 1; 15]
[13, 10, 7, 4, 4, 2, 1; 17]
[13, 10, 8, 4, 4, 2, 1; 18]
[13, 10, 8, 7, 4, 2, 1; 21]
[13, 10, 8, 7, 4, 4, 1; 23]
[13, 10, 8, 7, 4, 4, 2; 24]
[8, 6, 5, 3, 3, 1, 1; 9]
[10, 6, 5, 3, 3, 1, 1; 11]
[10, 8, 5, 3, 3, 1, 1; 13]
[10, 8, 6, 3, 3, 1, 1; 14]
[10, 8, 6, 5, 3, 1, 1; 16]
[10, 8, 6, 5, 3, 3, 1; 18]
[9, 6, 5, 3, 3, 1, 1; 9]
[11, 6, 5, 3, 3, 1, 1; 11]
[11, 9, 5, 3, 3, 1, 1; 14]
[11, 9, 6, 3, 3, 1, 1; 15]
[11, 9, 6, 5, 3, 1, 1; 17]
[11, 9, 6, 5, 3, 3, 1; 19]
[7, 7, 6, 3, 3, 2, 2; 11]
[9, 7, 6, 3, 3, 2, 2; 13]
[9, 7, 7, 3, 3, 2, 2; 14]
[9, 7, 7, 6, 3, 2, 2; 17]
[9, 7, 7, 6, 3, 3, 2; 18]
[11, 10, 9, 5, 4, 3, 3; 16]
[14, 10, 9, 5, 4, 3, 3; 19]
[14, 11, 9, 5, 4, 3, 3; 20]
[14, 11, 10, 5, 4, 3, 3; 21]
[14, 11, 10, 9, 4, 3, 3; 25]
[14, 11, 10, 9, 5, 3, 3; 26]
[14, 11, 10, 9, 5, 4, 3; 27]
[8, 7, 6, 3, 3, 2, 2; 11]
[10, 7, 6, 3, 3, 2, 2; 13]
[10, 8, 6, 3, 3, 2, 2; 14]
[10, 8, 7, 3, 3, 2, 2; 15]
[10, 8, 7, 6, 3, 2, 2; 18]
[10, 8, 7, 6, 3, 3, 2; 19]
[11, 9, 8, 4, 4, 3, 2; 14]
[14, 9, 8, 4, 4, 3, 2; 17]
[14, 11, 8, 4, 4, 3, 2; 19]
[14, 11, 9, 4, 4, 3, 2; 20]
[14, 11, 9, 8, 4, 3, 2; 24]
[14, 11, 9, 8, 4, 4, 2; 25]
[14, 11, 9, 8, 4, 4, 3; 26]
[9, 7, 6, 3, 3, 2, 2; 11]
[11, 7, 6, 3, 3, 2, 2; 13]
[11, 9, 6, 3, 3, 2, 2; 15]
[11, 9, 7, 3, 3, 2, 2; 16]
[11, 9, 7, 6, 3, 2, 2; 19]
[11, 9, 7, 6, 3, 3, 2; 20]
[11, 7, 6, 3, 3, 2, 2; 11]
[13, 7, 6, 3, 3, 2, 2; 13]
[13, 11, 6, 3, 3, 2, 2; 17]
[13, 11, 7, 3, 3, 2, 2; 18]
[13, 11, 7, 6, 3, 2, 2; 21]
[13, 11, 7, 6, 3, 3, 2; 22]
[8, 8, 7, 4, 3, 2, 2; 12]
[11, 8, 7, 4, 3, 2, 2; 15]
[11, 8, 8, 4, 3, 2, 2; 16]
[11, 8, 8, 7, 3, 2, 2; 19]
[11, 8, 8, 7, 4, 2, 2; 20]
[11, 8, 8, 7, 4, 3, 2; 21]
[9, 8, 7, 4, 3, 2, 2; 12]
[12, 8, 7, 4, 3, 2, 2; 15]
[12, 9, 7, 4, 3, 2, 2; 16]
[12, 9, 8, 4, 3, 2, 2; 17]
[12, 9, 8, 7, 3, 2, 2; 20]
[12, 9, 8, 7, 4, 2, 2; 21]
[12, 9, 8, 7, 4, 3, 2; 22]
[12, 10, 9, 5, 4, 3, 2; 15]
[16, 10, 9, 5, 4, 3, 2; 19]
[16, 12, 9, 5, 4, 3, 2; 21]
[16, 12, 10, 5, 4, 3, 2; 22]
[16, 12, 10, 9, 4, 3, 2; 26]
[16, 12, 10, 9, 5, 3, 2; 27]
[16, 12, 10, 9, 5, 4, 2; 28]
[16, 12, 10, 9, 5, 4, 3; 29]
[10, 8, 7, 4, 3, 2, 2; 12]
[13, 8, 7, 4, 3, 2, 2; 15]
[13, 10, 7, 4, 3, 2, 2; 17]
[13, 10, 8, 4, 3, 2, 2; 18]
[13, 10, 8, 7, 3, 2, 2; 21]
[13, 10, 8, 7, 4, 2, 2; 22]
[13, 10, 8, 7, 4, 3, 2; 23]
[12, 8, 7, 4, 3, 2, 2; 12]
[15, 8, 7, 4, 3, 2, 2; 15]
[15, 12, 7, 4, 3, 2, 2; 19]
[15, 12, 8, 4, 3, 2, 2; 20]
[15, 12, 8, 7, 3, 2, 2; 23]
[15, 12, 8, 7, 4, 2, 2; 24]
[15, 12, 8, 7, 4, 3, 2; 25]
[5, 5, 4, 2, 2, 1, 1; 7]
[7, 5, 4, 2, 2, 1, 1; 9]
[7, 5, 5, 2, 2, 1, 1; 10]
[7, 5, 5, 4, 2, 1, 1; 12]
[7, 5, 5, 4, 2, 2, 1; 13]
[8, 7, 6, 3, 3, 2, 1; 10]
[11, 7, 6, 3, 3, 2, 1; 13]
[11, 8, 6, 3, 3, 2, 1; 14]
[11, 8, 7, 3, 3, 2, 1; 15]
[11, 8, 7, 6, 3, 2, 1; 18]
[11, 8, 7, 6, 3, 3, 1; 19]
[11, 8, 7, 6, 3, 3, 2; 20]
[6, 5, 4, 2, 2, 1, 1; 7]
[8, 5, 4, 2, 2, 1, 1; 9]
[8, 6, 4, 2, 2, 1, 1; 10]
[8, 6, 5, 2, 2, 1, 1; 11]
[8, 6, 5, 4, 2, 1, 1; 13]
[8, 6, 5, 4, 2, 2, 1; 14]
[7, 5, 4, 2, 2, 1, 1; 7]
[9, 5, 4, 2, 2, 1, 1; 9]
[9, 7, 4, 2, 2, 1, 1; 11]
[9, 7, 5, 2, 2, 1, 1; 12]
[9, 7, 5, 4, 2, 1, 1; 14]
[9, 7, 5, 4, 2, 2, 1; 15]
[8, 8, 6, 3, 3, 2, 1; 10]
[12, 8, 6, 3, 3, 2, 1; 14]
[12, 8, 8, 3, 3, 2, 1; 16]
[12, 8, 8, 6, 3, 2, 1; 19]
[12, 8, 8, 6, 3, 3, 1; 20]
[12, 8, 8, 6, 3, 3, 2; 21]
[9, 8, 6, 3, 3, 2, 1; 10]
[13, 8, 6, 3, 3, 2, 1; 14]
[13, 9, 6, 3, 3, 2, 1; 15]
[13, 9, 8, 3, 3, 2, 1; 17]
[13, 9, 8, 6, 3, 2, 1; 20]
[13, 9, 8, 6, 3, 3, 1; 21]
[13, 9, 8, 6, 3, 3, 2; 22]
[10, 8, 6, 3, 3, 2, 1; 10]
[14, 8, 6, 3, 3, 2, 1; 14]
[14, 10, 6, 3, 3, 2, 1; 16]
[14, 10, 8, 3, 3, 2, 1; 18]
[14, 10, 8, 6, 3, 2, 1; 21]
[14, 10, 8, 6, 3, 3, 1; 22]
[14, 10, 8, 6, 3, 3, 2; 23]
[6, 6, 4, 2, 2, 1, 1; 7]
[9, 6, 4, 2, 2, 1, 1; 10]
[9, 6, 6, 2, 2, 1, 1; 12]
[9, 6, 6, 4, 2, 1, 1; 14]
[9, 6, 6, 4, 2, 2, 1; 15]
[7, 6, 4, 2, 2, 1, 1; 7]
[10, 6, 4, 2, 2, 1, 1; 10]
[10, 7, 4, 2, 2, 1, 1; 11]
[10, 7, 6, 2, 2, 1, 1; 13]
[10, 7, 6, 4, 2, 1, 1; 15]
[10, 7, 6, 4, 2, 2, 1; 16]
[7, 7, 4, 2, 2, 1, 1; 7]
[11, 7, 4, 2, 2, 1, 1; 11]
[11, 7, 7, 2, 2, 1, 1; 14]
[11, 7, 7, 4, 2, 1, 1; 16]
[11, 7, 7, 4, 2, 2, 1; 17]
[5, 5, 5, 3, 2, 1, 1; 8]
[7, 5, 5, 3, 2, 1, 1; 10]
[7, 5, 5, 5, 2, 1, 1; 12]
[7, 5, 5, 5, 3, 1, 1; 13]
[7, 5, 5, 5, 3, 2, 1; 14]
[7, 6, 6, 4, 3, 1, 1; 10]
[9, 6, 6, 4, 3, 1, 1; 12]
[9, 7, 6, 4, 3, 1, 1; 13]
[9, 7, 6, 6, 3, 1, 1; 15]
[9, 7, 6, 6, 4, 1, 1; 16]
[9, 7, 6, 6, 4, 3, 1; 18]
[9, 8, 8, 5, 3, 2, 2; 13]
[12, 8, 8, 5, 3, 2, 2; 16]
[12, 9, 8, 5, 3, 2, 2; 17]
[12, 9, 8, 8, 3, 2, 2; 20]
[12, 9, 8, 8, 5, 2, 2; 22]
[12, 9, 8, 8, 5, 3, 2; 23]
[6, 5, 5, 3, 2, 1, 1; 8]
[8, 5, 5, 3, 2, 1, 1; 10]
[8, 6, 5, 3, 2, 1, 1; 11]
[8, 6, 5, 5, 2, 1, 1; 13]
[8, 6, 5, 5, 3, 1, 1; 14]
[8, 6, 5, 5, 3, 2, 1; 15]
[9, 7, 7, 4, 3, 2, 1; 11]
[12, 7, 7, 4, 3, 2, 1; 14]
[12, 9, 7, 4, 3, 2, 1; 16]
[12, 9, 7, 7, 3, 2, 1; 19]
[12, 9, 7, 7, 4, 2, 1; 20]
[12, 9, 7, 7, 4, 3, 1; 21]
[12, 9, 7, 7, 4, 3, 2; 22]
[7, 5, 5, 3, 2, 1, 1; 8]
[9, 5, 5, 3, 2, 1, 1; 10]
[9, 7, 5, 3, 2, 1, 1; 12]
[9, 7, 5, 5, 2, 1, 1; 14]
[9, 7, 5, 5, 3, 1, 1; 15]
[9, 7, 5, 5, 3, 2, 1; 16]
[8, 5, 5, 3, 2, 1, 1; 8]
[10, 5, 5, 3, 2, 1, 1; 10]
[10, 8, 5, 3, 2, 1, 1; 13]
[10, 8, 5, 5, 2, 1, 1; 15]
[10, 8, 5, 5, 3, 1, 1; 16]
[10, 8, 5, 5, 3, 2, 1; 17]
[7, 7, 6, 4, 3, 1, 1; 10]
[10, 7, 6, 4, 3, 1, 1; 13]
[10, 7, 7, 4, 3, 1, 1; 14]
[10, 7, 7, 6, 3, 1, 1; 16]
[10, 7, 7, 6, 4, 1, 1; 17]
[10, 7, 7, 6, 4, 3, 1; 19]
[8, 7, 6, 4, 3, 1, 1; 10]
[11, 7, 6, 4, 3, 1, 1; 13]
[11, 8, 6, 4, 3, 1, 1; 14]
[11, 8, 7, 4, 3, 1, 1; 15]
[11, 8, 7, 6, 3, 1, 1; 17]
[11, 8, 7, 6, 4, 1, 1; 18]
[11, 8, 7, 6, 4, 3, 1; 20]
[11, 9, 8, 5, 4, 2, 1; 13]
[15, 9, 8, 5, 4, 2, 1; 17]
[15, 11, 8, 5, 4, 2, 1; 19]
[15, 11, 9, 5, 4, 2, 1; 20]
[15, 11, 9, 8, 4, 2, 1; 23]
[15, 11, 9, 8, 5, 2, 1; 24]
[15, 11, 9, 8, 5, 4, 1; 26]
[15, 11, 9, 8, 5, 4, 2; 27]
[9, 7, 6, 4, 3, 1, 1; 10]
[12, 7, 6, 4, 3, 1, 1; 13]
[12, 9, 6, 4, 3, 1, 1; 15]
[12, 9, 7, 4, 3, 1, 1; 16]
[12, 9, 7, 6, 3, 1, 1; 18]
[12, 9, 7, 6, 4, 1, 1; 19]
[12, 9, 7, 6, 4, 3, 1; 21]
[10, 7, 6, 4, 3, 1, 1; 10]
[13, 7, 6, 4, 3, 1, 1; 13]
[13, 10, 6, 4, 3, 1, 1; 16]
[13, 10, 7, 4, 3, 1, 1; 17]
[13, 10, 7, 6, 3, 1, 1; 19]
[13, 10, 7, 6, 4, 1, 1; 20]
[13, 10, 7, 6, 4, 3, 1; 22]
[9, 9, 8, 5, 3, 2, 2; 13]
[13, 9, 8, 5, 3, 2, 2; 17]
[13, 9, 9, 5, 3, 2, 2; 18]
[13, 9, 9, 8, 3, 2, 2; 21]
[13, 9, 9, 8, 5, 2, 2; 23]
[13, 9, 9, 8, 5, 3, 2; 24]
[10, 9, 8, 5, 3, 2, 2; 13]
[14, 9, 8, 5, 3, 2, 2; 17]
[14, 10, 8, 5, 3, 2, 2; 18]
[14, 10, 9, 5, 3, 2, 2; 19]
[14, 10, 9, 8, 3, 2, 2; 22]
[14, 10, 9, 8, 5, 2, 2; 24]
[14, 10, 9, 8, 5, 3, 2; 25]
[13, 11, 10, 6, 4, 3, 2; 16]
[18, 11, 10, 6, 4, 3, 2; 21]
[18, 13, 10, 6, 4, 3, 2; 23]
[18, 13, 11, 6, 4, 3, 2; 24]
[18, 13, 11, 10, 4, 3, 2; 28]
[18, 13, 11, 10, 6, 3, 2; 30]
[18, 13, 11, 10, 6, 4, 2; 31]
[18, 13, 11, 10, 6, 4, 3; 32]
[11, 9, 8, 5, 3, 2, 2; 13]
[15, 9, 8, 5, 3, 2, 2; 17]
[15, 11, 8, 5, 3, 2, 2; 19]
[15, 11, 9, 5, 3, 2, 2; 20]
[15, 11, 9, 8, 3, 2, 2; 23]
[15, 11, 9, 8, 5, 2, 2; 25]
[15, 11, 9, 8, 5, 3, 2; 26]
[13, 9, 8, 5, 3, 2, 2; 13]
[17, 9, 8, 5, 3, 2, 2; 17]
[17, 13, 8, 5, 3, 2, 2; 21]
[17, 13, 9, 5, 3, 2, 2; 22]
[17, 13, 9, 8, 3, 2, 2; 25]
[17, 13, 9, 8, 5, 2, 2; 27]
[17, 13, 9, 8, 5, 3, 2; 28]
[6, 6, 5, 3, 2, 1, 1; 8]
[9, 6, 5, 3, 2, 1, 1; 11]
[9, 6, 6, 3, 2, 1, 1; 12]
[9, 6, 6, 5, 2, 1, 1; 14]
[9, 6, 6, 5, 3, 1, 1; 15]
[9, 6, 6, 5, 3, 2, 1; 16]
[9, 8, 7, 4, 3, 2, 1; 11]
[13, 8, 7, 4, 3, 2, 1; 15]
[13, 9, 7, 4, 3, 2, 1; 16]
[13, 9, 8, 4, 3, 2, 1; 17]
[13, 9, 8, 7, 3, 2, 1; 20]
[13, 9, 8, 7, 4, 2, 1; 21]
[13, 9, 8, 7, 4, 3, 1; 22]
[13, 9, 8, 7, 4, 3, 2; 23]
[7, 6, 5, 3, 2, 1, 1; 8]
[10, 6, 5, 3, 2, 1, 1; 11]
[10, 7, 5, 3, 2, 1, 1; 12]
[10, 7, 6, 3, 2, 1, 1; 13]
[10, 7, 6, 5, 2, 1, 1; 15]
[10, 7, 6, 5, 3, 1, 1; 16]
[10, 7, 6, 5, 3, 2, 1; 17]
[8, 6, 5, 3, 2, 1, 1; 8]
[11, 6, 5, 3, 2, 1, 1; 11]
[11, 8, 5, 3, 2, 1, 1; 13]
[11, 8, 6, 3, 2, 1, 1; 14]
[11, 8, 6, 5, 2, 1, 1; 16]
[11, 8, 6, 5, 3, 1, 1; 17]
[11, 8, 6, 5, 3, 2, 1; 18]
[9, 9, 7, 4, 3, 2, 1; 11]
[14, 9, 7, 4, 3, 2, 1; 16]
[14, 9, 9, 4, 3, 2, 1; 18]
[14, 9, 9, 7, 3, 2, 1; 21]
[14, 9, 9, 7, 4, 2, 1; 22]
[14, 9, 9, 7, 4, 3, 1; 23]
[14, 9, 9, 7, 4, 3, 2; 24]
[10, 9, 7, 4, 3, 2, 1; 11]
[15, 9, 7, 4, 3, 2, 1; 16]
[15, 10, 7, 4, 3, 2, 1; 17]
[15, 10, 9, 4, 3, 2, 1; 19]
[15, 10, 9, 7, 3, 2, 1; 22]
[15, 10, 9, 7, 4, 2, 1; 23]
[15, 10, 9, 7, 4, 3, 1; 24]
[15, 10, 9, 7, 4, 3, 2; 25]
[11, 9, 7, 4, 3, 2, 1; 11]
[16, 9, 7, 4, 3, 2, 1; 16]
[16, 11, 7, 4, 3, 2, 1; 18]
[16, 11, 9, 4, 3, 2, 1; 20]
[16, 11, 9, 7, 3, 2, 1; 23]
[16, 11, 9, 7, 4, 2, 1; 24]
[16, 11, 9, 7, 4, 3, 1; 25]
[16, 11, 9, 7, 4, 3, 2; 26]
[7, 7, 5, 3, 2, 1, 1; 8]
[11, 7, 5, 3, 2, 1, 1; 12]
[11, 7, 7, 3, 2, 1, 1; 14]
[11, 7, 7, 5, 2, 1, 1; 16]
[11, 7, 7, 5, 3, 1, 1; 17]
[11, 7, 7, 5, 3, 2, 1; 18]
[8, 7, 5, 3, 2, 1, 1; 8]
[12, 7, 5, 3, 2, 1, 1; 12]
[12, 8, 5, 3, 2, 1, 1; 13]
[12, 8, 7, 3, 2, 1, 1; 15]
[12, 8, 7, 5, 2, 1, 1; 17]
[12, 8, 7, 5, 3, 1, 1; 18]
[12, 8, 7, 5, 3, 2, 1; 19]
[8, 8, 5, 3, 2, 1, 1; 8]
[13, 8, 5, 3, 2, 1, 1; 13]
[13, 8, 8, 3, 2, 1, 1; 16]
[13, 8, 8, 5, 2, 1, 1; 18]
[13, 8, 8, 5, 3, 1, 1; 19]
[13, 8, 8, 5, 3, 2, 1; 20]
[2, 2, 2, 1, 1, 0, 0; 3]
[3, 2, 2, 1, 1, 0, 0; 4]
[3, 2, 2, 2, 1, 0, 0; 5]
[3, 2, 2, 2, 1, 1, 0; 6]
[7, 6, 6, 3, 3, 1, 1; 9]
[10, 6, 6, 3, 3, 1, 1; 12]
[10, 7, 6, 3, 3, 1, 1; 13]
[10, 7, 6, 6, 3, 1, 1; 16]
[10, 7, 6, 6, 3, 3, 1; 18]
[5, 4, 4, 2, 2, 1, 0; 6]
[7, 4, 4, 2, 2, 1, 0; 8]
[7, 5, 4, 2, 2, 1, 0; 9]
[7, 5, 4, 4, 2, 1, 0; 11]
[7, 5, 4, 4, 2, 2, 0; 12]
[7, 5, 4, 4, 2, 2, 1; 13]
[8, 6, 6, 3, 3, 1, 1; 9]
[11, 6, 6, 3, 3, 1, 1; 12]
[11, 8, 6, 3, 3, 1, 1; 14]
[11, 8, 6, 6, 3, 1, 1; 17]
[11, 8, 6, 6, 3, 3, 1; 19]
[3, 2, 2, 1, 1, 0, 0; 3]
[4, 2, 2, 1, 1, 0, 0; 4]
[4, 3, 2, 1, 1, 0, 0; 5]
[4, 3, 2, 2, 1, 0, 0; 6]
[4, 3, 2, 2, 1, 1, 0; 7]
[7, 7, 6, 3, 3, 1, 1; 9]
[11, 7, 6, 3, 3, 1, 1; 13]
[11, 7, 7, 3, 3, 1, 1; 14]
[11, 7, 7, 6, 3, 1, 1; 17]
[11, 7, 7, 6, 3, 3, 1; 19]
[10, 9, 8, 4, 4, 2, 1; 12]
[15, 9, 8, 4, 4, 2, 1; 17]
[15, 10, 8, 4, 4, 2, 1; 18]
[15, 10, 9, 4, 4, 2, 1; 19]
[15, 10, 9, 8, 4, 2, 1; 23]
[15, 10, 9, 8, 4, 4, 1; 25]
[15, 10, 9, 8, 4, 4, 2; 26]
[8, 7, 6, 3, 3, 1, 1; 9]
[12, 7, 6, 3, 3, 1, 1; 13]
[12, 8, 6, 3, 3, 1, 1; 14]
[12, 8, 7, 3, 3, 1, 1; 15]
[12, 8, 7, 6, 3, 1, 1; 18]
[12, 8, 7, 6, 3, 3, 1; 20]
[9, 7, 6, 3, 3, 1, 1; 9]
[13, 7, 6, 3, 3, 1, 1; 13]
[13, 9, 6, 3, 3, 1, 1; 15]
[13, 9, 7, 3, 3, 1, 1; 16]
[13, 9, 7, 6, 3, 1, 1; 19]
[13, 9, 7, 6, 3, 3, 1; 21]
[5, 5, 4, 2, 2, 1, 0; 6]
[8, 5, 4, 2, 2, 1, 0; 9]
[8, 5, 5, 2, 2, 1, 0; 10]
[8, 5, 5, 4, 2, 1, 0; 12]
[8, 5, 5, 4, 2, 2, 0; 13]
[8, 5, 5, 4, 2, 2, 1; 14]
[11, 10, 8, 4, 4, 2, 1; 12]
[17, 10, 8, 4, 4, 2, 1; 18]
[17, 11, 8, 4, 4, 2, 1; 19]
[17, 11, 10, 4, 4, 2, 1; 21]
[17, 11, 10, 8, 4, 2, 1; 25]
[17, 11, 10, 8, 4, 4, 1; 27]
[17, 11, 10, 8, 4, 4, 2; 28]
[6, 5, 4, 2, 2, 1, 0; 6]
[9, 5, 4, 2, 2, 1, 0; 9]
[9, 6, 4, 2, 2, 1, 0; 10]
[9, 6, 5, 2, 2, 1, 0; 11]
[9, 6, 5, 4, 2, 1, 0; 13]
[9, 6, 5, 4, 2, 2, 0; 14]
[9, 6, 5, 4, 2, 2, 1; 15]
[8, 8, 6, 3, 3, 1, 1; 9]
[13, 8, 6, 3, 3, 1, 1; 14]
[13, 8, 8, 3, 3, 1, 1; 16]
[13, 8, 8, 6, 3, 1, 1; 19]
[13, 8, 8, 6, 3, 3, 1; 21]
[9, 8, 6, 3, 3, 1, 1; 9]
[14, 8, 6, 3, 3, 1, 1; 14]
[14, 9, 6, 3, 3, 1, 1; 15]
[14, 9, 8, 3, 3, 1, 1; 17]
[14, 9, 8, 6, 3, 1, 1; 20]
[14, 9, 8, 6, 3, 3, 1; 22]
[3, 3, 2, 1, 1, 0, 0; 3]
[5, 3, 2, 1, 1, 0, 0; 5]
[5, 3, 3, 1, 1, 0, 0; 6]
[5, 3, 3, 2, 1, 0, 0; 7]
[5, 3, 3, 2, 1, 1, 0; 8]
[3, 3, 3, 1, 1, 1, 1; 5]
[4, 3, 3, 1, 1, 1, 1; 6]
[4, 3, 3, 3, 1, 1, 1; 8]
[7, 6, 6, 3, 2, 2, 2; 10]
[9, 6, 6, 3, 2, 2, 2; 12]
[9, 7, 6, 3, 2, 2, 2; 13]
[9, 7, 6, 6, 2, 2, 2; 16]
[9, 7, 6, 6, 3, 2, 2; 17]
[8, 7, 7, 3, 3, 2, 2; 11]
[11, 7, 7, 3, 3, 2, 2; 14]
[11, 8, 7, 3, 3, 2, 2; 15]
[11, 8, 7, 7, 3, 2, 2; 19]
[11, 8, 7, 7, 3, 3, 2; 20]
[6, 5, 5, 2, 2, 2, 1; 8]
[8, 5, 5, 2, 2, 2, 1; 10]
[8, 6, 5, 2, 2, 2, 1; 11]
[8, 6, 5, 5, 2, 2, 1; 14]
[8, 6, 5, 5, 2, 2, 2; 15]
[4, 3, 3, 1, 1, 1, 1; 5]
[5, 3, 3, 1, 1, 1, 1; 6]
[5, 4, 3, 1, 1, 1, 1; 7]
[5, 4, 3, 3, 1, 1, 1; 9]
[5, 3, 3, 1, 1, 1, 1; 5]
[6, 3, 3, 1, 1, 1, 1; 6]
[6, 5, 3, 1, 1, 1, 1; 8]
[6, 5, 3, 3, 1, 1, 1; 10]
[7, 7, 6, 3, 2, 2, 2; 10]
[10, 7, 6, 3, 2, 2, 2; 13]
[10, 7, 7, 3, 2, 2, 2; 14]
[10, 7, 7, 6, 2, 2, 2; 17]
[10, 7, 7, 6, 3, 2, 2; 18]
[12, 11, 10, 5, 4, 3, 3; 16]
[17, 11, 10, 5, 4, 3, 3; 21]
[17, 12, 10, 5, 4, 3, 3; 22]
[17, 12, 11, 5, 4, 3, 3; 23]
[17, 12, 11, 10, 4, 3, 3; 28]
[17, 12, 11, 10, 5, 3, 3; 29]
[17, 12, 11, 10, 5, 4, 3; 30]
[10, 9, 8, 4, 3, 3, 2; 13]
[14, 9, 8, 4, 3, 3, 2; 17]
[14, 10, 8, 4, 3, 3, 2; 18]
[14, 10, 9, 4, 3, 3, 2; 19]
[14, 10, 9, 8, 3, 3, 2; 23]
[14, 10, 9, 8, 4, 3, 2; 24]
[14, 10, 9, 8, 4, 3, 3; 25]
[8, 7, 6, 3, 2, 2, 2; 10]
[11, 7, 6, 3, 2, 2, 2; 13]
[11, 8, 6, 3, 2, 2, 2; 14]
[11, 8, 7, 3, 2, 2, 2; 15]
[11, 8, 7, 6, 2, 2, 2; 18]
[11, 8, 7, 6, 3, 2, 2; 19]
[10, 7, 6, 3, 2, 2, 2; 10]
[13, 7, 6, 3, 2, 2, 2; 13]
[13, 10, 6, 3, 2, 2, 2; 16]
[13, 10, 7, 3, 2, 2, 2; 17]
[13, 10, 7, 6, 2, 2, 2; 20]
[13, 10, 7, 6, 3, 2, 2; 21]
[8, 8, 7, 3, 3, 2, 2; 11]
[12, 8, 7, 3, 3, 2, 2; 15]
[12, 8, 8, 3, 3, 2, 2; 16]
[12, 8, 8, 7, 3, 2, 2; 20]
[12, 8, 8, 7, 3, 3, 2; 21]
[11, 10, 9, 4, 4, 3, 2; 14]
[16, 10, 9, 4, 4, 3, 2; 19]
[16, 11, 9, 4, 4, 3, 2; 20]
[16, 11, 10, 4, 4, 3, 2; 21]
[16, 11, 10, 9, 4, 3, 2; 26]
[16, 11, 10, 9, 4, 4, 2; 27]
[16, 11, 10, 9, 4, 4, 3; 28]
[9, 8, 7, 3, 3, 2, 2; 11]
[13, 8, 7, 3, 3, 2, 2; 15]
[13, 9, 7, 3, 3, 2, 2; 16]
[13, 9, 8, 3, 3, 2, 2; 17]
[13, 9, 8, 7, 3, 2, 2; 21]
[13, 9, 8, 7, 3, 3, 2; 22]
[11, 8, 7, 3, 3, 2, 2; 11]
[15, 8, 7, 3, 3, 2, 2; 15]
[15, 11, 7, 3, 3, 2, 2; 18]
[15, 11, 8, 3, 3, 2, 2; 19]
[15, 11, 8, 7, 3, 2, 2; 23]
[15, 11, 8, 7, 3, 3, 2; 24]
[6, 6, 5, 2, 2, 2, 1; 8]
[9, 6, 5, 2, 2, 2, 1; 11]
[9, 6, 6, 2, 2, 2, 1; 12]
[9, 6, 6, 5, 2, 2, 1; 15]
[9, 6, 6, 5, 2, 2, 2; 16]
[7, 6, 5, 2, 2, 2, 1; 8]
[10, 6, 5, 2, 2, 2, 1; 11]
[10, 7, 5, 2, 2, 2, 1; 12]
[10, 7, 6, 2, 2, 2, 1; 13]
[10, 7, 6, 5, 2, 2, 1; 16]
[10, 7, 6, 5, 2, 2, 2; 17]
[8, 6, 5, 2, 2, 2, 1; 8]
[11, 6, 5, 2, 2, 2, 1; 11]
[11, 8, 5, 2, 2, 2, 1; 13]
[11, 8, 6, 2, 2, 2, 1; 14]
[11, 8, 6, 5, 2, 2, 1; 17]
[11, 8, 6, 5, 2, 2, 2; 18]
[4, 4, 3, 1, 1, 1, 1; 5]
[6, 4, 3, 1, 1, 1, 1; 7]
[6, 4, 4, 1, 1, 1, 1; 8]
[6, 4, 4, 3, 1, 1, 1; 10]
[5, 4, 3, 1, 1, 1, 1; 5]
[7, 4, 3, 1, 1, 1, 1; 7]
[7, 5, 3, 1, 1, 1, 1; 8]
[7, 5, 4, 1, 1, 1, 1; 9]
[7, 5, 4, 3, 1, 1, 1; 11]
[5, 5, 3, 1, 1, 1, 1; 5]
[8, 5, 3, 1, 1, 1, 1; 8]
[8, 5, 5, 1, 1, 1, 1; 10]
[8, 5, 5, 3, 1, 1, 1; 12]
[4, 4, 4, 2, 1, 1, 1; 6]
[6, 4, 4, 2, 1, 1, 1; 8]
[6, 4, 4, 4, 1, 1, 1; 10]
[6, 4, 4, 4, 2, 1, 1; 11]
[9, 8, 8, 4, 3, 2, 2; 12]
[13, 8, 8, 4, 3, 2, 2; 16]
[13, 9, 8, 4, 3, 2, 2; 17]
[13, 9, 8, 8, 3, 2, 2; 21]
[13, 9, 8, 8, 4, 2, 2; 22]
[13, 9, 8, 8, 4, 3, 2; 23]
[7, 6, 6, 3, 2, 2, 1; 9]
[10, 6, 6, 3, 2, 2, 1; 12]
[10, 7, 6, 3, 2, 2, 1; 13]
[10, 7, 6, 6, 2, 2, 1; 16]
[10, 7, 6, 6, 3, 2, 1; 17]
[10, 7, 6, 6, 3, 2, 2; 18]
[5, 4, 4, 2, 1, 1, 1; 6]
[7, 4, 4, 2, 1, 1, 1; 8]
[7, 5, 4, 2, 1, 1, 1; 9]
[7, 5, 4, 4, 1, 1, 1; 11]
[7, 5, 4, 4, 2, 1, 1; 12]
[6, 4, 4, 2, 1, 1, 1; 6]
[8, 4, 4, 2, 1, 1, 1; 8]
[8, 6, 4, 2, 1, 1, 1; 10]
[8, 6, 4, 4, 1, 1, 1; 12]
[8, 6, 4, 4, 2, 1, 1; 13]
[9, 9, 8, 4, 3, 2, 2; 12]
[14, 9, 8, 4, 3, 2, 2; 17]
[14, 9, 9, 4, 3, 2, 2; 18]
[14, 9, 9, 8, 3, 2, 2; 22]
